CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy
14068,2011-01-23 16:02:00,2010-01-31 10:10:00,4,1528.37,513,93,8,United Kingdom,319,357,382.0924987792969,0.3361344537815126,1,2,3,4,9,At Risk,0.6976949318184636
14069,2010-07-13 12:12:00,2010-05-27 12:30:00,2,230.06,59,37,6,United Kingdom,514,46,115.02999877929688,1.3043478260869565,1,1,2,1,4,Lost,0.5956140257886081
14070,2010-01-24 12:27:00,2010-01-24 12:27:00,1,326.55,86,40,9,United Kingdom,684,0,326.54998779296875,1.0,1,1,1,2,4,Lost,0.7008815083680157
14071,2011-12-06 12:27:00,2011-03-20 11:33:00,8,1424.0,957,270,10,United Kingdom,3,261,178.0,0.9195402298850576,1,5,4,4,13,Champions,0.8200819241471101
14072,2010-02-11 12:31:00,2010-02-11 12:31:00,1,390.85,65,19,5,United Kingdom,666,0,390.8500061035156,1.0,1,1,1,2,4,Lost,0.5932405599845411
14073,2011-11-07 15:49:00,2011-11-07 15:49:00,1,151.04001,130,13,4,United Kingdom,31,0,151.04000854492188,1.0,1,4,1,1,6,Loyal,0.49188922548140085
14074,2010-03-26 13:55:00,2010-03-26 13:55:00,1,219.4,228,6,2,United Kingdom,622,0,219.39999389648438,1.0,1,1,1,1,3,Lost,0.11035097752944457
14075,2011-12-05 08:38:00,2010-08-26 13:42:00,5,1724.87,1493,58,7,United Kingdom,4,465,344.9739990234375,0.3225806451612903,1,5,4,4,13,Champions,0.7066768142403856
14076,2011-08-02 15:19:00,2011-08-02 15:19:00,1,122.47,81,43,8,United Kingdom,128,0,122.47000122070312,1.0,1,3,1,1,5,Potential Loyal,0.7092649164439896
14077,2011-10-30 12:35:00,2010-11-09 16:01:00,6,615.08,376,43,7,United Kingdom,40,354,102.51333618164062,0.5084745762711864,1,4,4,3,11,Loyal,0.7417892074166438
14078,2011-08-30 12:16:00,2010-03-28 15:05:00,9,1690.98,617,106,8,United Kingdom,101,519,187.88666449652777,0.5202312138728323,1,3,5,4,12,Potential Loyal,0.633959647464928
14079,2011-08-07 12:10:00,2011-08-07 12:10:00,1,375.09998,301,12,4,United Kingdom,124,0,375.0999755859375,1.0,1,3,1,2,6,Potential Loyal,0.5480538218640189
14080,2011-11-07 11:09:00,2009-12-02 15:01:00,5,1115.68,268,74,9,United Kingdom,32,704,223.1360107421875,0.21306818181818182,1,4,4,3,11,Loyal,0.4996342749160821
14081,2011-02-10 16:17:00,2009-12-10 18:27:00,10,5370.1,3712,465,9,United Kingdom,301,426,537.010009765625,0.7042253521126761,1,2,5,5,12,At Risk,0.7649864045628222
14082,2010-12-10 11:02:00,2010-11-12 11:47:00,2,413.36,246,48,7,United Kingdom,364,27,206.67999267578125,2.0,1,2,2,2,6,Lost,0.6157188726422727
14083,2011-12-05 13:14:00,2009-12-18 11:34:00,11,1407.26,966,169,9,United Kingdom,3,717,127.93272816051136,0.46025104602510464,1,5,5,4,14,Champions,0.7345331130923898
14084,2010-07-15 14:36:00,2010-07-15 14:36:00,1,150.5,306,7,3,United Kingdom,511,0,150.5,1.0,1,1,1,1,3,Lost,0.3440425222174288
14085,2011-12-07 13:46:00,2009-12-08 13:41:00,32,10089.97,6563,478,10,United Kingdom,1,729,315.3115539550781,1.316872427983539,1,5,5,5,15,Champions,0.7883614557063514
14086,2010-09-03 10:52:00,2010-09-03 10:52:00,1,39.95,1,1,1,United Kingdom,462,0,39.95000076293945,1.0,1,1,1,1,3,Lost,0.0
14087,2011-12-07 12:41:00,2009-12-04 15:27:00,3,846.22,727,175,9,United Kingdom,2,732,282.0733235677083,0.12295081967213116,1,5,3,3,11,Loyal,0.7722465782011788
14088,2011-11-29 16:16:00,2010-10-14 19:46:00,16,64036.8,15276,436,10,United Kingdom,9,410,4002.300048828125,1.1707317073170733,1,5,5,5,15,Champions,0.8250645996987048
14089,2011-10-14 10:38:00,2011-10-14 10:38:00,1,161.0,134,13,4,United Kingdom,56,0,161.0,1.0,1,4,1,1,6,Loyal,0.46441283984555093
14090,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.31999,72,1,1,United Kingdom,324,0,76.31999206542969,1.0,1,2,1,1,4,Lost,0.0
14091,2010-02-23 15:17:00,2010-01-10 13:41:00,2,9530.08,3316,13,5,United Kingdom,653,44,4765.0400390625,1.3636363636363638,1,1,2,5,8,Lost,0.5843279670325886
14092,2011-12-02 12:13:00,2009-12-16 16:24:00,24,7229.45,3606,169,10,United Kingdom,7,715,301.2270914713542,1.006993006993007,1,5,5,5,15,Champions,0.7429205806958313
14093,2011-11-27 16:27:00,2011-11-27 16:27:00,1,442.85,406,95,9,United Kingdom,11,0,442.8500061035156,1.0,1,5,1,2,8,Loyal,0.698265894141408
14094,2010-09-26 11:58:00,2010-09-26 11:58:00,1,335.22,177,41,7,United Kingdom,439,0,335.2200012207031,1.0,1,1,1,2,4,Lost,0.6877240328604947
14095,2009-12-17 12:49:00,2009-12-17 12:49:00,1,2.95,1,1,1,United Kingdom,722,0,2.950000047683716,1.0,1,1,1,1,3,Lost,0.0
14096,2011-12-05 17:17:00,2011-08-30 10:49:00,17,53258.43,16336,1118,10,United Kingdom,3,97,3132.848805147059,5.257731958762887,1,5,5,5,15,Champions,0.8616639796882428
14097,2010-08-15 14:20:00,2010-03-04 10:46:00,2,422.86,352,39,8,United Kingdom,480,164,211.42999267578125,0.36585365853658536,1,1,2,2,5,Lost,0.6491137261727741
14098,2011-11-03 10:13:00,2011-11-03 10:13:00,1,147.34999,104,21,7,United Kingdom,36,0,147.34999084472656,1.0,1,4,1,1,6,Loyal,0.5854840507835876
14099,2011-11-23 13:53:00,2009-12-10 11:55:00,20,5765.71,3670,273,10,United Kingdom,15,713,288.285498046875,0.841514726507714,1,5,5,5,15,Champions,0.7951573957209395
14100,2011-07-25 11:01:00,2011-07-25 11:01:00,1,194.9,64,24,5,United Kingdom,137,0,194.89999389648438,1.0,1,3,1,1,5,Potential Loyal,0.5361976032614527
14101,2011-09-27 12:28:00,2010-03-28 13:36:00,13,9961.93,10542,19,4,United Kingdom,73,547,766.3022836538462,0.7129798903107861,1,3,5,5,13,Champions,0.31496937881580095
14102,2011-12-04 15:38:00,2011-10-26 12:46:00,5,1360.28,961,35,8,United Kingdom,4,39,272.056005859375,3.846153846153846,1,5,4,4,13,Champions,0.3023886301566354
14104,2011-07-08 12:50:00,2010-05-28 16:11:00,5,765.63,507,115,10,United Kingdom,154,405,153.1260009765625,0.37037037037037035,1,3,4,3,10,Potential Loyal,0.7607832920869514
14105,2011-04-14 17:58:00,2009-12-18 16:57:00,5,5988.83,3534,200,10,United Kingdom,238,482,1197.766015625,0.3112033195020747,1,2,4,5,11,At Risk,0.7524300508743245
14106,2009-12-02 14:09:00,2009-12-02 14:09:00,1,214.79999,24,1,1,United Kingdom,736,0,214.79998779296875,1.0,1,1,1,1,3,Lost,0.0
14107,2011-10-19 12:12:00,2009-12-09 14:20:00,11,4877.3,3489,102,7,United Kingdom,51,678,443.39089133522725,0.48672566371681414,1,4,5,5,14,Champions,0.6136144780540401
14108,2011-11-09 10:41:00,2009-12-01 18:07:00,4,1044.96,660,49,10,United Kingdom,30,707,261.239990234375,0.16973125884016974,1,4,3,3,10,Loyal,0.8772871457178255
14109,2011-09-28 10:18:00,2011-09-28 10:18:00,1,144.2,88,9,5,United Kingdom,72,0,144.1999969482422,1.0,1,3,1,1,5,Potential Loyal,0.6535912154516628
14110,2011-12-06 12:26:00,2009-12-01 09:50:00,33,12987.95,5825,177,9,United Kingdom,3,735,393.574248342803,1.346938775510204,1,5,5,5,15,Champions,0.7873139556694296
14111,2011-11-25 13:44:00,2011-04-12 11:36:00,4,692.85,458,10,4,United Kingdom,13,227,173.21249389648438,0.5286343612334802,1,5,3,3,11,Loyal,0.43853980439253976
14112,2011-11-17 12:30:00,2010-02-23 14:16:00,13,5834.59,3539,199,9,United Kingdom,22,631,448.81460336538464,0.618066561014263,1,4,5,5,14,Champions,0.7576038801302939
14113,2011-12-06 12:18:00,2009-12-08 07:42:00,16,7092.61,3439,76,9,United Kingdom,3,728,443.2881164550781,0.6593406593406593,1,5,5,5,15,Champions,0.7085533975276112
14114,2011-03-11 09:42:00,2010-04-12 11:07:00,7,1364.09,650,72,9,United Kingdom,273,332,194.8699951171875,0.6325301204819277,1,2,4,4,10,At Risk,0.8089254266545526
14115,2010-07-26 12:36:00,2010-02-11 11:44:00,2,622.67004,509,22,3,United Kingdom,501,165,311.33502197265625,0.36363636363636365,1,1,2,3,6,Lost,0.23195683943333853
14116,2011-11-20 10:29:00,2011-08-10 12:44:00,5,1382.74,707,61,10,United Kingdom,19,101,276.547998046875,1.4851485148514851,1,4,4,4,12,Loyal,0.8715599363378966
14117,2011-07-19 09:49:00,2011-07-19 09:49:00,1,90.0,72,3,2,United Kingdom,143,0,90.0,1.0,1,3,1,1,5,Potential Loyal,0.27643459094367495
14118,2010-10-07 11:59:00,2010-10-07 11:59:00,1,458.44998,97,15,4,United Kingdom,428,0,458.4499816894531,1.0,1,1,1,2,4,Lost,0.5861443025025218
14119,2010-11-29 10:33:00,2009-12-21 14:52:00,2,183.37,177,11,7,United Kingdom,375,342,91.68499755859375,0.17543859649122806,1,2,2,1,5,Lost,0.6169642522216426
14121,2011-12-06 12:19:00,2011-10-11 10:39:00,4,2750.15,2058,146,10,United Kingdom,3,56,687.5374755859375,2.142857142857143,1,5,3,4,12,Loyal,0.8565810272647809
14122,2010-10-29 15:11:00,2009-12-02 14:22:00,3,362.41998,114,12,4,United Kingdom,405,331,120.80666097005208,0.2719033232628399,1,2,3,2,7,At Risk,0.5063823933569433
14123,2009-12-06 15:35:00,2009-12-06 15:35:00,1,436.18,234,24,6,United Kingdom,732,0,436.17999267578125,1.0,1,1,1,2,4,Lost,0.7074646925707477
14124,2011-09-16 13:32:00,2011-09-16 13:32:00,1,419.58,1618,4,3,United Kingdom,83,0,419.5799865722656,1.0,1,3,1,2,6,Potential Loyal,0.4750815009491638
14125,2011-11-29 12:47:00,2011-09-22 15:40:00,3,2740.43,1640,159,10,United Kingdom,10,67,913.4766438802084,1.3432835820895521,1,5,3,4,12,Loyal,0.846796057987476
14126,2011-12-02 11:45:00,2010-09-21 14:51:00,4,1172.46,887,37,7,United Kingdom,7,436,293.114990234375,0.27522935779816515,1,5,3,3,11,Loyal,0.4122481937767388
14127,2011-08-09 10:49:00,2010-10-10 11:53:00,6,1900.08,828,96,9,United Kingdom,122,302,316.67999267578125,0.5960264900662252,1,3,4,4,11,Potential Loyal,0.7867654362968045
14128,2011-10-10 12:00:00,2010-06-06 14:05:00,3,924.21,814,50,9,United Kingdom,60,490,308.07000732421875,0.1836734693877551,1,3,3,3,9,Potential Loyal,0.8078271233172413
14129,2011-12-08 11:02:00,2010-05-09 14:54:00,9,2591.34,1414,40,6,United Kingdom,1,577,287.9266764322917,0.4679376083188908,1,5,5,4,14,Champions,0.44448760062286186
14130,2011-01-24 16:05:00,2009-12-11 16:33:00,4,1882.67,1239,189,10,United Kingdom,318,408,470.6675109863281,0.29411764705882354,1,2,3,4,9,At Risk,0.8869897541785853
14131,2010-03-01 11:59:00,2010-03-01 11:59:00,1,187.87,118,45,8,United Kingdom,648,0,187.8699951171875,1.0,1,1,1,1,3,Lost,0.639528804435866
14132,2011-12-07 13:35:00,2011-06-09 12:04:00,11,3586.03,3368,100,9,United Kingdom,1,181,326.00272993607956,1.8232044198895028,1,5,5,5,15,Champions,0.7260686619508542
14133,2011-08-02 11:34:00,2009-12-06 12:10:00,4,911.14,398,33,5,United Kingdom,129,603,227.78500366210938,0.1990049751243781,1,3,3,3,9,Potential Loyal,0.5833311453132017
14134,2010-11-22 12:26:00,2009-12-10 09:25:00,15,11123.35,5814,130,9,United Kingdom,382,347,741.556640625,1.2968299711815563,1,2,5,5,12,At Risk,0.8740171323380669
14135,2011-12-08 11:38:00,2009-12-02 08:58:00,24,9643.92,9355,138,9,United Kingdom,1,736,401.8299967447917,0.9782608695652173,1,5,5,5,15,Champions,0.680511460037363
14136,2010-11-04 11:53:00,2009-12-08 09:19:00,5,1570.81,1148,86,7,United Kingdom,400,331,314.16201171875,0.45317220543806647,1,2,4,4,10,At Risk,0.6898355897249487
14137,2010-01-13 12:30:00,2010-01-13 12:30:00,1,332.7,462,11,7,United Kingdom,695,0,332.70001220703125,1.0,1,1,1,2,4,Lost,0.7246024536226362
14138,2011-12-08 12:44:00,2011-10-07 09:38:00,2,982.38,610,40,6,United Kingdom,1,62,491.19000244140625,0.9677419354838709,1,5,2,3,10,Loyal,0.6612214309820084
14139,2011-10-24 13:34:00,2010-06-15 09:17:00,4,1086.8,1049,48,8,United Kingdom,45,496,271.70001220703125,0.24193548387096772,1,4,3,3,10,Loyal,0.7942556543800525
14140,2011-12-06 09:05:00,2011-11-08 11:20:00,2,935.05,811,60,9,United Kingdom,3,27,467.5249938964844,2.0,1,5,2,3,10,Loyal,0.7036392596332375
14141,2011-12-07 09:53:00,2011-08-26 14:40:00,4,915.13,355,27,5,United Kingdom,2,102,228.78250122070312,1.1764705882352942,1,5,3,3,11,Loyal,0.5692215418889927
14142,2010-12-01 16:33:00,2010-03-03 15:13:00,2,983.15,831,42,8,United Kingdom,372,273,491.57501220703125,0.21978021978021978,1,2,2,3,7,Lost,0.7595527570834225
14143,2011-07-29 09:48:00,2011-07-29 09:48:00,1,115.8,30,7,3,United Kingdom,133,0,115.80000305175781,1.0,1,3,1,1,5,Potential Loyal,0.37386300868988465
14144,2010-08-10 15:17:00,2010-08-10 15:17:00,1,30.599998,12,1,1,United Kingdom,485,0,30.599998474121094,1.0,1,1,1,1,3,Lost,0.0
14145,2011-10-24 12:10:00,2010-04-08 09:47:00,7,7600.05,1655,11,3,United Kingdom,46,564,1085.721400669643,0.3723404255319149,1,4,4,5,13,Champions,0.18653913315071904
14146,2011-12-01 10:18:00,2010-01-13 16:04:00,12,9450.3,5780,337,10,United Kingdom,8,686,787.5249837239584,0.5247813411078717,1,5,5,5,15,Champions,0.7653840239603507
14147,2011-09-22 18:10:00,2010-03-09 13:43:00,9,2590.2,995,24,5,United Kingdom,77,562,287.79999457465277,0.48042704626334515,1,3,5,4,12,Potential Loyal,0.44809194510033795
14148,2011-04-20 12:02:00,2010-10-21 14:08:00,2,466.29,223,15,5,United Kingdom,233,180,233.14500427246094,0.3333333333333333,1,2,2,2,6,Lost,0.4293792669604743
14149,2011-05-03 09:44:00,2011-05-03 09:44:00,1,446.62,218,28,4,United Kingdom,220,0,446.6199951171875,1.0,1,2,1,2,5,Lost,0.440578988030124
14150,2011-11-04 10:05:00,2010-12-15 10:04:00,2,658.64,496,23,7,United Kingdom,35,324,329.32000732421875,0.18518518518518517,1,4,2,3,9,Loyal,0.7850011287450537
14151,2010-02-04 15:35:00,2009-12-23 10:54:00,2,679.45,405,44,7,United Kingdom,672,43,339.7250061035156,1.3953488372093024,1,1,2,3,6,Lost,0.6568674648445517
14152,2011-09-25 12:54:00,2010-02-18 13:57:00,7,1997.34,1844,104,8,United Kingdom,74,583,285.3342808314732,0.3602058319039451,1,3,4,4,11,Potential Loyal,0.8294276550379688
14153,2010-08-13 14:35:00,2010-08-13 14:35:00,1,233.40001,312,17,4,United Kingdom,482,0,233.40000915527344,1.0,1,1,1,1,3,Lost,0.4872517237451667
14154,2011-04-14 16:26:00,2010-01-13 12:47:00,8,6460.7,3222,236,10,United Kingdom,238,456,807.5875244140625,0.5263157894736842,1,2,4,5,11,At Risk,0.7859481409084581
14155,2011-03-18 14:13:00,2011-03-18 14:13:00,1,118.74999,25,6,2,United Kingdom,265,0,118.74999237060547,1.0,1,2,1,1,4,Lost,0.2922852532386289
14156,2011-11-30 10:54:00,2009-12-01 12:30:00,144,303578.62,165948,1443,10,EIRE,9,728,2108.1848958333335,5.934065934065934,0,5,5,5,15,Champions,0.7615817117986636
14157,2011-11-20 11:32:00,2010-03-03 16:49:00,5,1002.77997,540,75,9,United Kingdom,19,626,200.55599365234374,0.23961661341853036,1,4,4,3,11,Loyal,0.7789494108486038
14158,2011-10-30 15:08:00,2011-10-30 15:08:00,1,507.66,781,41,8,United Kingdom,39,0,507.6600036621094,1.0,1,4,1,2,7,Loyal,0.7069355574580152
14159,2011-11-20 12:36:00,2009-12-03 12:31:00,20,7921.79,6583,703,10,United Kingdom,19,717,396.089501953125,0.8368200836820084,1,4,5,5,14,Champions,0.826871293961325
14160,2010-04-08 14:30:00,2010-01-10 12:06:00,7,8421.47,4661,80,8,United Kingdom,609,88,1203.067103794643,2.3863636363636367,1,1,4,5,10,At Risk,0.5828463370989264
14161,2011-05-08 11:41:00,2009-12-13 11:46:00,7,3318.88,1623,202,9,United Kingdom,215,510,474.12569754464283,0.4117647058823529,1,2,4,5,11,At Risk,0.8413865004236134
14162,2011-06-19 11:36:00,2011-02-20 12:32:00,2,289.36002,142,25,8,United Kingdom,173,118,144.6800079345703,0.5084745762711864,1,3,2,1,6,Potential Loyal,0.6407473218770231
14163,2011-09-13 15:18:00,2010-09-03 17:15:00,5,2594.6199,950,42,7,United Kingdom,86,374,518.923974609375,0.40106951871657753,1,3,4,4,11,Potential Loyal,0.5881044038738753
14164,2011-09-30 12:24:00,2011-09-20 12:18:00,2,1631.77,1033,28,6,United Kingdom,70,10,815.885009765625,2.0,1,3,2,4,9,Potential Loyal,0.5559473939672283
14165,2011-03-09 12:39:00,2011-03-09 12:39:00,1,122.54,54,23,8,United Kingdom,275,0,122.54000091552734,1.0,1,2,1,1,4,Lost,0.7492978054861316
14166,2010-07-22 19:42:00,2010-03-23 15:10:00,2,256.85,84,39,6,United Kingdom,504,121,128.4250030517578,0.49586776859504134,1,1,2,1,4,Lost,0.6506123359101269
14167,2011-10-31 14:29:00,2010-01-27 16:07:00,8,1296.49,350,48,5,United Kingdom,38,641,162.06124877929688,0.374414976599064,1,4,4,4,12,Loyal,0.37207777839282746
14168,2010-10-15 10:49:00,2010-05-24 12:28:00,2,370.44998,147,11,3,United Kingdom,420,143,185.22499084472656,0.4195804195804196,1,1,2,2,5,Lost,0.4572140715346725
14169,2010-10-05 08:45:00,2010-09-21 13:39:00,2,616.03,204,49,9,United Kingdom,430,13,308.0150146484375,2.0,1,1,2,3,6,Lost,0.8025750305368533
14170,2010-11-29 13:10:00,2010-11-09 14:06:00,3,597.33,290,123,10,United Kingdom,374,19,199.1100056966146,3.0,1,2,3,2,7,At Risk,0.7194778104227875
14171,2011-09-02 16:43:00,2009-12-09 13:50:00,2,498.79,211,61,9,United Kingdom,97,632,249.39500427246094,0.0949367088607595,1,3,2,2,7,Potential Loyal,0.7344682627380148
14172,2010-04-13 13:26:00,2010-03-07 10:58:00,3,402.72,88,38,7,United Kingdom,604,37,134.24000040690103,2.4324324324324325,1,1,3,2,6,At Risk,0.7034222400504019
14173,2011-11-29 11:54:00,2009-12-09 12:46:00,6,586.0,194,30,7,United Kingdom,10,719,97.66666666666667,0.25034770514603616,1,5,4,2,11,Loyal,0.4420725606427774
14174,2011-11-06 13:17:00,2011-11-06 13:17:00,1,134.46,94,26,7,United Kingdom,32,0,134.4600067138672,1.0,1,4,1,1,6,Loyal,0.6517922667525746
14175,2011-10-11 11:55:00,2010-03-22 10:43:00,8,7678.88,3009,237,10,United Kingdom,59,568,959.8599853515625,0.4225352112676056,1,3,4,5,12,Potential Loyal,0.8546291018839559
14176,2011-02-15 13:12:00,2010-11-23 13:21:00,5,916.01,326,33,7,United Kingdom,296,83,183.202001953125,1.8072289156626506,1,2,4,3,9,At Risk,0.6415251958557668
14177,2011-09-14 15:11:00,2010-02-26 11:59:00,13,2228.09,1047,140,9,United Kingdom,85,565,171.39154522235577,0.6902654867256638,1,3,5,4,12,Potential Loyal,0.808799405543825
14178,2011-12-01 12:01:00,2011-06-10 12:51:00,7,1600.9299,1503,190,10,United Kingdom,8,173,228.70427594866072,1.2138728323699421,1,5,4,4,13,Champions,0.8283961581405594
14179,2011-10-30 12:07:00,2011-10-18 14:00:00,2,719.77997,330,135,9,United Kingdom,40,11,359.8899841308594,2.0,1,4,2,3,9,Loyal,0.7679789614532389
14180,2011-11-29 10:56:00,2010-06-09 14:56:00,33,6319.25,878,125,9,United Kingdom,10,537,191.49242424242425,1.8435754189944136,1,5,5,5,15,Champions,0.5265633354743766
14181,2010-10-25 08:27:00,2010-05-26 12:32:00,2,310.55,122,48,6,United Kingdom,410,151,155.27499389648438,0.3973509933774835,1,1,2,2,5,Lost,0.6158183643176841
14182,2010-09-22 11:45:00,2010-04-22 15:36:00,4,678.76996,174,42,7,United Kingdom,443,152,169.69248962402344,0.7894736842105263,1,1,3,3,7,At Risk,0.6510584788100072
14183,2010-10-24 14:45:00,2010-08-15 15:36:00,2,286.29,61,27,5,United Kingdom,410,69,143.14500427246094,0.8695652173913044,1,1,2,1,4,Lost,0.40663718374555186
14184,2011-10-04 12:43:00,2011-10-04 12:43:00,1,452.89,127,24,6,United Kingdom,66,0,452.8900146484375,1.0,1,3,1,2,6,Potential Loyal,0.516914806337138
14185,2011-01-12 13:52:00,2011-01-12 13:52:00,1,197.65,6,3,2,United Kingdom,330,0,197.64999389648438,1.0,1,2,1,1,4,Lost,0.3010299956639812
14186,2010-10-08 13:30:00,2010-03-05 11:17:00,5,1550.63,1550,75,8,United Kingdom,426,217,310.1260009765625,0.6912442396313364,1,1,4,4,9,At Risk,0.7700672098861912
14187,2010-08-23 12:06:00,2010-08-23 12:06:00,1,123.5,50,8,4,United Kingdom,473,0,123.5,1.0,1,1,1,1,3,Lost,0.4993160070464469
14188,2011-11-09 12:45:00,2011-02-02 13:46:00,6,2054.3599,1162,34,6,United Kingdom,30,279,342.393310546875,0.6451612903225806,1,4,4,4,12,Loyal,0.500310465888482
14189,2011-12-07 15:55:00,2010-11-16 09:28:00,16,5814.39,4646,199,10,United Kingdom,1,386,363.3993835449219,1.2435233160621761,1,5,5,5,15,Champions,0.909294534813949
14190,2010-02-11 14:27:00,2010-02-11 14:27:00,1,79.9,2,1,1,United Kingdom,665,0,79.9000015258789,1.0,1,1,1,1,3,Lost,0.0
14191,2011-12-08 09:23:00,2009-12-11 10:48:00,15,4817.66,3724,147,10,United Kingdom,1,726,321.17734375,0.6198347107438017,1,5,5,5,15,Champions,0.7913135659203336
14192,2010-11-16 17:44:00,2010-11-16 17:44:00,1,293.74002,218,14,4,United Kingdom,387,0,293.7400207519531,1.0,1,2,1,2,5,Lost,0.4889919039543597
14193,2011-10-03 09:34:00,2010-11-08 12:31:00,3,1210.19,653,49,6,United Kingdom,67,328,403.3966471354167,0.27439024390243905,1,3,3,3,9,Potential Loyal,0.5805919093585816
14194,2011-12-05 10:38:00,2010-01-06 12:16:00,36,18655.59,10025,431,10,United Kingdom,4,697,518.2108289930555,1.5494978479196555,1,5,5,5,15,Champions,0.877710631540474
14195,2011-05-22 10:29:00,2010-03-15 17:12:00,6,2615.6,2144,10,5,United Kingdom,201,432,435.933349609375,0.41666666666666663,1,2,4,4,10,At Risk,0.46541482742290347
14196,2011-08-25 10:25:00,2011-08-25 10:25:00,1,335.52,142,6,3,United Kingdom,106,0,335.5199890136719,1.0,1,3,1,2,6,Potential Loyal,0.2986825969991214
14197,2010-10-25 10:01:00,2010-10-25 10:01:00,1,390.05,143,20,6,United Kingdom,410,0,390.04998779296875,1.0,1,1,1,2,4,Lost,0.6240347617685301
14198,2011-11-21 16:35:00,2010-01-05 10:07:00,9,1569.73,623,58,9,United Kingdom,17,685,174.41444227430554,0.39416058394160586,1,5,5,4,14,Champions,0.7744156689440985
14199,2011-05-05 13:44:00,2010-06-27 12:13:00,4,1091.7,254,15,6,United Kingdom,217,312,272.92498779296875,0.3846153846153846,1,2,3,3,8,At Risk,0.6299579535180256
14200,2010-04-01 13:01:00,2010-04-01 13:01:00,1,379.2,140,21,6,United Kingdom,616,0,379.20001220703125,1.0,1,1,1,2,4,Lost,0.6390405978978008
14201,2011-10-10 13:27:00,2010-04-30 13:00:00,10,1193.54,806,47,7,United Kingdom,59,528,119.35400390625,0.5681818181818181,1,3,5,3,11,Potential Loyal,0.6959089023869048
14202,2010-11-23 17:13:00,2010-03-25 10:36:00,3,847.76,166,27,7,United Kingdom,380,243,282.586669921875,0.3703703703703704,1,2,3,3,8,At Risk,0.6521987306942748
14203,2010-11-07 13:35:00,2010-11-07 13:35:00,1,339.34,80,16,7,United Kingdom,396,0,339.3399963378906,1.0,1,2,1,2,5,Lost,0.6830404044344396
14204,2011-12-07 13:38:00,2009-12-02 13:26:00,4,1062.96,492,186,9,United Kingdom,1,735,265.739990234375,0.16326530612244897,1,5,3,3,11,Loyal,0.7151133133285109
14205,2011-11-23 10:55:00,2010-03-07 12:20:00,9,2414.2,1342,79,9,United Kingdom,16,625,268.24443901909723,0.43200000000000005,1,5,5,4,14,Champions,0.5852513950958139
14206,2011-04-14 16:38:00,2010-11-02 11:37:00,3,1185.01,930,62,7,United Kingdom,238,163,395.0033365885417,0.5521472392638036,1,2,3,3,8,At Risk,0.572005358793682
14207,2010-01-21 09:33:00,2010-01-21 09:33:00,1,157.8,36,2,2,United Kingdom,687,0,157.8000030517578,1.0,1,1,1,1,3,Lost,0.27643459094367495
