CustomerID,Cat1,Cat2,Cat3
18062,Home Decor,Kitchen,Kitchen
18064,Bags,Home Decor,Frames
18065,Home Decor,Lighting,Home Decor
18066,Home Decor,Clocks,Cards/Gift
18069,Home Decor,Stationery,Home Decor
18071,Home Decor,Home Decor,Home Decor
18073,Home Decor,Lighting,Home Decor
18075,Home Decor,Home Decor,Home Decor
18077,Home Decor,Home Decor,Home Decor
18078,Home Decor,Home Decor,Home Decor
18079,Home Decor,Bags,Cards/Gift
18081,Kitchen,Kitchen,Christmas
18084,Home Decor,Kitchen,Home Decor
18085,Home Decor,Home Decor,Home Decor
18087,Kitchen,Home Decor,Home Decor
18092,Kitchen,Home Decor,Home Decor
18093,Home Decor,Home Decor,Home Decor
18094,Frames,Signs,Frames
18095,Home Decor,Cards/Gift,Home Decor
18096,Home Decor,Bags,Home Decor
18097,Home Decor,Kitchen,Kitchen
18101,Home Decor,Home Decor,Cards/Gift
18102,Home Decor,Home Decor,Bags
18106,Home Decor,Home Decor,Home Decor
18108,Home Decor,Home Decor,Lighting
18109,Home Decor,Kitchen,Christmas
18110,Home Decor,Home Decor,Home Decor
18112,Home Decor,Home Decor,Kitchen
18116,Home Decor,Home Decor,Home Decor
18118,Home Decor,Home Decor,Home Decor
18122,Home Decor,Home Decor,Home Decor
18123,Home Decor,Home Decor,Bags
18125,Kitchen,Lighting,Home Decor
18127,Lighting,Lighting,Home Decor
18130,Christmas,Christmas,Lighting
18135,Lighting,Home Decor,Lighting
18136,Kitchen,Kitchen,Home Decor
18139,Kitchen,Kitchen,Kitchen
18141,Home Decor,Home Decor,Kitchen
18142,Home Decor,Home Decor,Home Decor
18144,Christmas,Home Decor,Home Decor
18145,Kitchen,Home Decor,Bags
18149,Bags,Bags,Home Decor
18150,Home Decor,Home Decor,Home Decor
18151,Lighting,Lighting,Kitchen
18154,Christmas,Lighting,Home Decor
18155,Home Decor,Lighting,Home Decor
18158,Bags,Lighting,Bags
18160,Home Decor,Home Decor,Home Decor
18161,Home Decor,Home Decor,Home Decor
18167,Kitchen,Home Decor,Home Decor
18168,Kitchen,Home Decor,Kitchen
18170,Home Decor,Home Decor,Home Decor
18171,Kitchen,Home Decor,Home Decor
18172,Cards/Gift,Home Decor,Home Decor
18173,Home Decor,Home Decor,Signs
18177,Bags,Bags,Bags
18178,Home Decor,Bags,Home Decor
18179,Home Decor,Bags,Home Decor
18180,Home Decor,Cards/Gift,Christmas
18181,Lighting,Home Decor,Home Decor
18183,Home Decor,Bags,Bags
18187,Home Decor,Kitchen,Kitchen
18188,Home Decor,Home Decor,Kitchen
18189,Kitchen,Kitchen,Home Decor
18190,Cards/Gift,Home Decor,Home Decor
18193,Home Decor,Christmas,Christmas
18194,Kitchen,Kitchen,Kitchen
18196,Kitchen,Kitchen,Home Decor
18198,Home Decor,Home Decor,Kitchen
18202,Kitchen,Home Decor,Home Decor
18203,Home Decor,Home Decor,Home Decor
18204,Home Decor,Home Decor,Kitchen
18207,Home Decor,Home Decor,Signs
18210,Kitchen,Lighting,Home Decor
18211,Lighting,Lighting,Home Decor
18214,Home Decor,Bags,Home Decor
18215,Home Decor,Signs,Signs
18217,Kitchen,Kitchen,Kitchen
18218,Home Decor,Bags,Bags
18219,Kitchen,Home Decor,Kitchen
18220,Home Decor,Kitchen,Kitchen
18221,Kitchen,Kitchen,Kitchen
18223,Home Decor,Home Decor,Home Decor
18225,Home Decor,Home Decor,Home Decor
18226,Home Decor,Home Decor,Home Decor
18227,Kitchen,Kitchen,Home Decor
18228,Home Decor,Home Decor,Christmas
18229,Home Decor,Home Decor,Home Decor
18230,Signs,Signs,Kitchen
18231,Signs,Home Decor,Kitchen
18232,Home Decor,Home Decor,Home Decor
18235,Home Decor,Kitchen,Home Decor
18236,Home Decor,Home Decor,Home Decor
18237,Kitchen,Home Decor,Kitchen
18239,Home Decor,Christmas,Kitchen
18241,Bags,Bags,Home Decor
18242,Kitchen,Home Decor,Home Decor
18245,Lighting,Cards/Gift,Kitchen
18246,Lighting,Kitchen,Kitchen
18247,Home Decor,Home Decor,Home Decor
18248,Home Decor,Home Decor,Kitchen
18251,Home Decor,Kitchen,Frames
18252,Lighting,Home Decor,Lighting
18257,Bags,Bags,Home Decor
18258,Home Decor,Bags,Home Decor
18259,Home Decor,Lighting,Home Decor
18260,Signs,Kitchen,Kitchen
18262,Home Decor,Home Decor,Kitchen
18263,Home Decor,Home Decor,Stationery
18268,Home Decor,Kitchen,Kitchen
18270,Christmas,Kitchen,Cards/Gift
18272,Kitchen,Home Decor,Home Decor
18273,Lighting,Lighting,Lighting
18276,Home Decor,Home Decor,Home Decor
18277,Home Decor,Cards/Gift,Home Decor
18280,Home Decor,Kitchen,Home Decor
18282,Kitchen,Kitchen,Kitchen
18283,Home Decor,Kitchen,Home Decor
18286,Kitchen,Lighting,Home Decor
18287,Kitchen,Home Decor,Lighting
