StockCode,Description,Category,TotalRevenue,TotalQty,NumInvoices,NumCustomers,AvgPrice,MaxPrice,RevenueRank,IsSingleCustomerProduct
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,Stationery,2521.85,1783,155,127,1.6563292,2.55,1371,0
85035C,ROSE 3 WICK MORRIS BOX CANDLE,Lighting,2519.32,1324,168,129,2.939724,8.29,1372,0
23489,VINTAGE BELLS GARLAND,Cards/Gift,2512.44,876,137,125,2.887203,2.89,1373,0
84849D,HOT BATHS SOAP HOLDER,Home Decor,2511.82,1534,227,122,1.6869099,1.69,1374,0
84519A,TOMATO CHARLIE+LOLA COASTER SET,Home Decor,2509.54,1146,158,96,2.3483748,5.79,1375,0
21486,PINK HEART DOTS HOT WATER BOTTLE,Home Decor,2504.3699,851,168,127,3.6323862,3.75,1376,0
21923,RED/CREAM STRIPE FRINGE HAMMOCK,Home Decor,2499.65,327,108,80,7.8766055,7.95,1377,0
22028,PENNY FARTHING BIRTHDAY CARD,Cards/Gift,2499.49,6143,365,203,0.42307276,0.83,1378,0
15058A,BLUE WHITE SPOTS GARDEN PARASOL,Home Decor,2499.05,419,106,76,7.187383,7.95,1379,0
22891,TEA FOR ONE POLKADOT,Home Decor,2493.76,580,155,108,4.4799404,8.29,1380,0
22650,CERAMIC PIRATE CHEST MONEY BANK,Kitchen,2493.35,1751,221,150,1.4457082,1.45,1381,0
21224,SET/4 SKULL BADGES,Home Decor,2492.4,2000,207,140,1.2473972,1.25,1382,0
22664,TOY TIDY DOLLY GIRL DESIGN,Signs,2491.18,1312,178,107,2.101923,4.13,1383,0
23292,SPACEBOY CHILDRENS CUP,Kitchen,2487.6199,2082,164,113,1.2634337,2.46,1384,0
84754,S/15 SILVER GLASS BAUBLES IN BAG,Bags,2486.81,2077,161,129,1.2436312,1.25,1385,0
22439,6 ROCKET BALLOONS ,Home Decor,2485.9,3782,307,216,0.66987765,1.25,1386,0
21422,PORCELAIN ROSE SMALL,Home Decor,2484.9102,3099,107,71,0.8708929,1.63,1387,0
23196,VINTAGE LEAF MAGNETIC NOTEPAD,Cards/Gift,2484.8,1760,233,170,1.4442388,1.45,1388,0
21171,BATHROOM METAL SIGN ,Signs,2481.6,1824,226,142,1.4246725,1.45,1389,0
22479,DAISY GARDEN MARKER,Home Decor,2472.45,1847,154,129,1.2516981,1.48,1390,0
21465,PINK FLOWER CROCHET FOOD COVER,Home Decor,2467.61,698,157,117,3.7681873,7.46,1391,0
21821,GLITTER STAR GARLAND WITH BELLS ,Home Decor,2465.1,666,107,86,3.7405264,3.75,1392,0
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,Stationery,2463.6,856,94,69,2.929592,2.95,1393,0
22155,STAR DECORATION RUSTIC,Home Decor,2463.3,5865,221,165,0.42,0.42,1394,0
21324,HANGING MEDINA LANTERN SMALL,Lighting,2457.9001,954,126,101,2.9284673,2.95,1395,0
22818,CARD CHRISTMAS VILLAGE,Christmas,2455.56,5898,288,252,0.4190196,0.42,1396,0
21813,GARLAND WITH STARS AND BELLS,Home Decor,2449.3499,505,87,76,4.9276595,4.95,1397,0
23407,SET OF 2 TRAYS HOME SWEET HOME,Home Decor,2446.6199,250,118,103,9.925462,9.95,1398,0
15044C,PURPLE PAPER PARASOL,Stationery,2440.3,866,160,100,2.9330304,2.95,1399,0
22500,SET OF 2 TINS JARDIN DE PROVENCE,Kitchen,2437.0999,566,177,155,4.5109625,4.95,1400,0
23681,LUNCH BAG RED VINTAGE DOILY,Bags,2434.2,1548,118,105,1.6416667,1.65,1401,0
22081,RIBBON REEL FLORA + FAUNA ,Cards/Gift,2433.32,1468,212,170,1.6866971,3.29,1402,0
35001W,HAND OPEN SHAPE DECO.WHITE,Stationery,2426.22,840,108,78,3.397288,3.49,1403,0
84509F,SET OF 4 NEW ENGLAND PLACEMATS,Home Decor,2418.0,2776,43,32,3.6802325,3.75,1404,0
22986,GINGHAM ROSE WRAP,Cards/Gift,2409.22,5841,203,162,0.41931707,0.42,1405,0
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,Lighting,2407.8,1208,100,75,2.0816512,2.1,1406,0
85041,SET/4 PINK ORCHID CANDLES IN BOWL,Lighting,2406.03,1823,79,64,1.6204597,1.65,1407,0
22315,200 RED + WHITE BENDY STRAWS,Home Decor,2404.6099,1993,296,191,1.2463809,1.25,1408,0
22419,LIPSTICK PEN RED,Stationery,2404.2,5768,287,191,0.43199998,0.83,1409,0
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,Home Decor,2400.45,1845,249,177,1.3221723,2.5,1410,0
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,Home Decor,2400.43,1955,148,89,1.246415,1.25,1411,0
20668,DISCO BALL CHRISTMAS DECORATION,Christmas,2399.8,21496,309,181,0.11868263,0.12,1412,0
22651,GENTLEMAN SHIRT REPAIR KIT ,Home Decor,2399.1301,2973,150,112,0.8740741,1.63,1413,0
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,Stationery,2395.0999,1244,115,96,2.069504,2.1,1414,0
21784,SHOE SHINE BOX ,Home Decor,2394.65,243,135,78,9.93993,9.95,1415,0
21792,CLASSIC FRENCH STYLE BASKET GREEN ,Home Decor,2388.35,481,132,110,5.624074,6.75,1416,0
22231,JIGSAW TREE WITH BIRDHOUSE,Home Decor,2387.57,1981,220,166,1.2048718,1.45,1417,0
22540,MINI JIGSAW CIRCUS PARADE ,Home Decor,2387.46,6183,151,114,0.41557693,0.83,1418,0
82597,BOMBS AWAY METAL SIGN,Signs,2387.3398,1179,163,106,2.0830178,2.1,1419,0
51014C,"FEATHER PEN,COAL BLACK",Stationery,2381.83,3927,175,108,0.65456045,0.85,1420,0
20752,BLUE POLKADOT WASHING UP GLOVES,Home Decor,2374.5,1345,270,188,2.0777578,2.1,1421,0
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,Lighting,2367.92,624,155,117,3.9730058,8.29,1422,0
22495,SET OF 2 ROUND TINS CAMEMBERT ,Kitchen,2363.6301,893,189,165,2.8220003,2.95,1423,0
22789,T-LIGHT HOLDER SWEETHEART HANGING,Lighting,2362.29,1237,180,138,1.973125,4.13,1424,0
22217,T-LIGHT HOLDER HANGING LACE,Lighting,2356.02,2192,172,152,1.1523165,1.25,1425,0
21898,POTTING SHED ROSE CANDLE,Lighting,2355.78,762,88,73,2.9506385,3.21,1426,0
21464,DISCO BALL ROTATOR BATTERY OPERATED,Home Decor,2354.75,555,214,127,4.245434,4.25,1427,0
22146,EASTER CRAFT IVY WREATH WITH CHICK,Home Decor,2350.6501,1347,99,93,1.9125001,1.95,1428,0
22310,IVORY KNITTED MUG COSY ,Kitchen,2350.44,1520,110,64,1.7,3.29,1429,0
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,Lighting,2341.98,1334,226,139,2.259365,2.55,1430,0
22270,HAPPY EASTER HANGING DECORATION,Signs,2340.66,638,129,104,3.7423403,3.75,1431,0
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,Stationery,2338.39,2323,221,151,1.1729412,2.46,1432,0
21204,DAISIES  HONEYCOMB GARLAND ,Home Decor,2337.9,1478,144,109,1.6404109,1.65,1433,0
22911,PAPER CHAIN KIT LONDON,Stationery,2337.24,832,143,115,2.9554546,5.79,1434,0
21686,MEDINA STAMPED METAL STOOL,Signs,2336.9001,62,29,10,39.116665,39.95,1435,0
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,Christmas,2336.6802,3062,263,208,0.81,1.63,1436,0
72799E,IVORY PILLAR CANDLE SILVER FLOCK,Lighting,2331.34,1162,132,105,2.717778,2.95,1437,0
22811,SET OF 6 T-LIGHTS CACTI ,Lighting,2328.63,897,69,51,2.9915493,5.79,1438,0
21352,EUCALYPTUS & PINECONE  WREATH,Home Decor,2327.2,756,82,77,4.3204546,6.75,1439,0
22153,ANGEL DECORATION STARS ON DRESS,Home Decor,2325.96,5586,191,136,0.41943127,0.42,1440,0
23341,PINK DINER WALL CLOCK,Clocks,2325.6,282,98,75,8.45707,8.5,1441,0
22537,MAGIC DRAWING SLATE DINOSAUR,Home Decor,2320.74,5745,285,225,0.41881186,0.42,1442,0
22613,PACK OF 20 SPACEBOY NAPKINS,Home Decor,2313.53,2975,226,166,0.8443221,1.63,1443,0
22448,PIN CUSHION BABUSHKA RED,Home Decor,2312.76,734,104,79,3.2979245,6.63,1444,0
37502,TEA TIME MUG IN GIFT BOX,Kitchen,2312.7,810,148,97,2.9421568,2.95,1445,0
85206B,PINK FELT EASTER EGG BASKET,Home Decor,2311.55,1479,162,138,1.6379517,1.65,1446,0
21948,SET OF 6 CAKE CHOPSTICKS,Kitchen,2309.56,1999,114,71,1.3163865,2.46,1447,0
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,Home Decor,2307.7998,304,112,82,7.8703537,7.95,1448,0
22933,BAKING MOULD EASTER EGG MILK CHOC,Kitchen,2307.6,888,91,82,2.9231184,2.95,1449,0
23570,TRADITIONAL PICK UP STICKS GAME ,Home Decor,2307.5,1846,231,203,1.25,1.25,1450,0
22306,SILVER MUG BONE CHINA TREE OF LIFE,Kitchen,2307.29,1666,148,125,1.4897453,5.95,1451,0
21696,SMALL SILVER TRELLIS CANDLEPOT,Lighting,2306.9001,782,95,80,2.95,2.95,1452,0
23396,LE JARDIN BOTANIQUE CUSHION COVER,Kitchen,2304.48,616,164,134,3.7473712,3.75,1453,0
21462,"NURSERY A,B,C PAINTED LETTERS",Home Decor,2304.4,408,157,131,6.3981924,6.75,1454,0
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,Home Decor,2303.62,734,133,95,4.190282,4.65,1455,0
84912A,PINK ROSE WASHBAG,Bags,2302.5,894,97,59,3.7326732,3.75,1456,0
23437, 50'S CHRISTMAS GIFT BAG LARGE,Christmas,2302.25,1909,111,108,1.248108,1.25,1457,0
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,Home Decor,2300.1501,2807,250,192,0.86988807,1.63,1458,0
22094,RED RETROSPOT TISSUE BOX,Home Decor,2299.64,3435,232,181,0.7970325,2.46,1459,0
22597,MUSICAL ZINC HEART DECORATION ,Home Decor,2298.7202,4214,205,167,0.645576,1.63,1460,0
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,Lighting,2293.12,928,98,75,3.55,4.25,1461,0
21747,SMALL SKULL WINDMILL,Home Decor,2290.28,1984,128,83,1.2396923,1.25,1462,0
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,Home Decor,2290.05,1417,225,167,1.648261,1.65,1463,0
21616,4 PEAR BOTANICAL DINNER CANDLES,Lighting,2286.25,1093,155,126,2.3810976,3.75,1464,0
22713,CARD I LOVE LONDON ,Cards/Gift,2284.84,5793,240,148,0.41921565,0.83,1465,0
21642,ASSORTED TUTTI FRUTTI PEN,Stationery,2277.09,4225,184,150,0.62815005,0.85,1466,0
21873,IF YOU CAN'T STAND THE HEAT MUG,Kitchen,2276.75,2011,150,98,1.2625625,3.29,1467,0
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,Lighting,2271.73,1117,111,95,2.4694872,8.29,1468,0
85199S,SMALL HANGING IVORY/RED WOOD BIRD,Signs,2269.61,5447,291,188,0.43145108,0.83,1469,0
21789,KIDS RAIN MAC PINK,Home Decor,2269.4802,2782,177,138,0.8488108,1.63,1470,0
23412,HEART MIRROR ANTIQUE WHITE,Frames,2269.1401,351,71,64,7.3945827,7.5,1471,0
85015,SET OF 12  VINTAGE POSTCARD SET,Cards/Gift,2267.47,2717,144,133,1.3208843,2.55,1472,0
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,Lighting,2264.74,564,85,81,4.1906524,8.29,1473,0
21973,SET OF 36 MUSHROOM PAPER DOILIES,Stationery,2262.6,1620,161,117,1.441358,1.45,1474,0
22742,MAKE YOUR OWN PLAYTIME CARD KIT,Cards/Gift,2260.6802,972,161,132,2.7686982,2.95,1475,0
22642,SET OF 4 NAPKIN CHARMS STARS   ,Home Decor,2258.75,970,130,113,2.4283571,4.96,1476,0
22829,SWEETHEART WIRE WALL TIDY,Home Decor,2255.8,234,104,83,9.871622,9.95,1477,0
84795C,OCEAN STRIPE HAMMOCK ,Home Decor,2253.2998,294,105,70,7.893396,7.95,1478,0
22375,AIRLINE BAG VINTAGE JET SET BROWN,Bags,2251.95,489,194,135,4.698544,6.35,1479,0
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,Christmas,2251.65,1929,92,91,1.2408696,1.25,1480,0
85034C,3 ROSE MORRIS BOXED CANDLES,Lighting,2249.98,1246,158,130,2.1861403,8.29,1481,0
21819,GLITTER CHRISTMAS STAR ,Christmas,2248.88,3870,231,178,0.66488,1.63,1482,0
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,Christmas,2247.36,448,95,76,6.153333,6.25,1483,0
21680,WOODLAND  STICKERS,Cards/Gift,2245.62,2730,149,110,0.84832263,0.85,1484,0
21823,PAINTED METAL HEART WITH HOLLY BELL,Signs,2244.9302,2283,166,136,1.161383,1.45,1485,0
21203,BUTTERFLIES  HONEYCOMB GARLAND,Home Decor,2243.55,1447,106,85,1.6336364,1.65,1486,0
84912B,GREEN ROSE WASHBAG,Bags,2242.5,878,84,56,3.7303371,3.75,1487,0
22129,PARTY CONES CANDY TREE DECORATION,Home Decor,2242.04,2818,106,97,0.883578,2.46,1488,0
22609,PENS ASSORTED SPACEBALL,Stationery,2234.78,6830,152,118,0.39993548,1.63,1489,0
22735,RIBBON REEL SOCKS AND MITTENS,Cards/Gift,2233.83,1371,159,133,1.6948276,3.29,1490,0
21809,CHRISTMAS HANGING TREE WITH BELL,Christmas,2231.8298,2892,148,118,0.9615528,2.46,1491,0
21437,24 HANGING EASTER EGGS FLORAL TUB,Signs,2225.85,655,99,88,3.7346153,3.75,1492,0
22824,3 TIER SWEETHEART GARDEN SHELF,Christmas,2225.85,63,48,47,35.71,35.95,1493,0
21615,4 LAVENDER BOTANICAL DINNER CANDLES,Lighting,2223.25,1135,134,115,2.1964285,3.75,1494,0
23316,RED REFECTORY CLOCK ,Clocks,2222.2,236,95,75,9.818749,9.95,1495,0
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,Christmas,2219.59,737,154,131,3.0662575,5.79,1496,0
21323,HANGING MEDINA LANTERN LARGE,Lighting,2218.25,708,54,46,4.174138,4.25,1497,0
23079,TOADSTOOL BEDSIDE LIGHT ,Lighting,2216.5,250,104,83,8.936916,8.95,1498,0
17084R,ASSORTED INCENSE PACK,Home Decor,2213.97,12137,66,29,0.20264706,0.21,1499,0
17091J,VANILLA INCENSE IN TIN,Kitchen,2213.32,4052,161,108,0.7397076,1.25,1500,0
22852,DOG BOWL VINTAGE CREAM,Kitchen,2212.9,528,142,108,4.244648,4.62,1501,0
22409,MONEY BOX BISCUITS DESIGN,Signs,2212.9,1670,123,108,1.2484497,1.43,1502,0
84840,SWEETHEART CARRY-ALL BASKET,Home Decor,2211.7,265,126,110,8.459843,8.5,1503,0
22281,EASTER TREE YELLOW BIRDS,Home Decor,2210.0999,426,98,83,5.9164996,5.95,1504,0
23054,RECYCLED ACAPULCO MAT LAVENDER,Home Decor,2206.2,268,109,81,8.242727,8.25,1505,0
23498,CLASSIC BICYCLE CLIPS ,Home Decor,2205.95,1591,86,77,1.4406453,1.45,1506,0
21540,DAIRY MAID CERAMIC BUTTER DISH,Kitchen,2204.0,1300,73,52,4.19,4.25,1507,0
22376,AIRLINE BAG VINTAGE JET SET WHITE,Bags,2201.19,461,191,145,4.8541584,8.29,1508,0
84795B,SUNSET CHECK HAMMOCK,Home Decor,2199.45,291,83,56,7.8441176,7.95,1509,0
23330,DECORATIVE WICKER HEART MEDIUM,Home Decor,2193.69,1761,195,158,1.2490001,1.25,1510,0
22935,BAKING MOULD ROSE MILK CHOCOLATE,Kitchen,2191.5,754,52,46,3.159091,3.25,1511,0
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,Lighting,2189.6099,1197,64,56,2.288889,2.55,1512,0
22711,WRAP CIRCUS PARADE,Cards/Gift,2189.34,5327,178,148,0.41910613,0.42,1513,0
22973,CHILDREN'S CIRCUS PARADE MUG,Kitchen,2188.48,1352,120,88,1.6692249,3.29,1514,0
85034A,3 GARDENIA MORRIS BOXED CANDLES,Lighting,2187.11,831,110,92,2.9823575,8.29,1515,0
21681,GIANT MEDINA STAMPED METAL BOWL ,Kitchen,2184.0999,230,74,62,9.892763,9.95,1516,0
22539,MINI JIGSAW DOLLY GIRL,Home Decor,2182.49,5588,169,138,0.41123593,0.83,1517,0
21012,ANTIQUE ALL GLASS CANDLESTICK,Lighting,2180.88,1488,141,112,2.0301352,2.1,1518,0
21651,HANGING GLASS ETCHED TEALIGHT,Lighting,2180.7,1374,107,81,1.6382352,1.65,1519,0
79072,TEATIME CAKE TIN WITH HANDLE,Kitchen,2178.45,231,63,41,9.715625,9.95,1520,0
23265,SET OF 3 WOODEN TREE DECORATIONS,Home Decor,2172.46,1680,246,180,1.3167408,2.5,1521,0
20960,WATERMELON BATH SPONGE,Home Decor,2169.95,1739,141,85,1.2486806,1.25,1522,0
22831,WHITE BROCANTE SOAP DISH,Home Decor,2169.6501,755,118,101,2.9467213,2.95,1523,0
21126,SET OF 6 GIRLS CELEBRATION CANDLES,Lighting,2169.18,2214,209,169,1.2218264,1.25,1524,0
23252,VINTAGE RED ENAMEL TRIM JUG ,Cards/Gift,2168.34,590,125,104,3.7428124,3.75,1525,0
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,Home Decor,2167.8499,539,65,55,5.843846,5.95,1526,0
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,Lighting,2167.42,626,154,113,3.824611,8.29,1527,0
22091,EMPIRE TISSUE BOX,Home Decor,2167.18,3056,242,184,0.86197627,2.46,1528,0
22525,CHILDRENS GARDEN GLOVES PINK,Home Decor,2165.85,1757,240,189,1.2469355,1.25,1529,0
23438, RED SPOT GIFT BAG LARGE,Bags,2161.0,1796,98,88,1.2479,1.25,1530,0
22524,CHILDRENS GARDEN GLOVES BLUE,Home Decor,2159.16,1748,232,188,1.2468067,1.25,1531,0
23360,SET 8 CANDLES VINTAGE DOILY,Lighting,2158.05,1151,107,94,1.9419643,1.95,1532,0
23401,RUSTIC MIRROR WITH LACE HEART,Frames,2155.51,443,70,59,6.0931425,6.25,1533,0
23406,HOME SWEET HOME KEY HOLDER,Home Decor,2154.79,435,94,65,6.1434736,6.25,1534,0
22708,WRAP DOLLY GIRL,Cards/Gift,2151.0,5350,158,115,0.4185,0.42,1535,0
85199L,LARGE HANGING IVORY & RED WOOD BIRD,Signs,2150.0798,3392,188,136,0.647551,0.65,1536,0
22021,BLUE FELT EASTER EGG BASKET,Home Decor,2149.3499,1331,208,161,1.6435186,1.65,1537,0
21468,BUTTERFLY CROCHET FOOD COVER,Home Decor,2147.92,622,118,91,3.7969356,7.46,1538,0
23445,ICE CREAM BUBBLES,Home Decor,2147.61,2667,94,81,0.82656246,0.83,1539,0
22325,MOBILE VINTAGE HEARTS ,Cards/Gift,2147.25,441,155,129,4.9411387,4.95,1540,0
21125,SET 6 FOOTBALL CELEBRATION CANDLES,Lighting,2144.02,2090,199,162,1.2224424,1.25,1541,0
21330,WOODLAND ANIMAL  WRITING SET ,Kitchen,2139.65,1361,127,101,1.6454886,1.65,1542,0
22453,MEASURING TAPE BABUSHKA BLUE,Home Decor,2132.55,753,109,78,2.9256523,2.95,1543,0
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,Christmas,2127.3,462,70,60,4.893243,4.95,1544,0
84818,DANISH ROSE PHOTO FRAME,Frames,2125.95,1693,153,122,1.765742,2.55,1545,0
23093,SMALL PARISIENNE HEART PHOTO FRAME ,Frames,2125.16,916,123,105,2.4729838,2.49,1546,0
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,Lighting,2122.45,739,134,93,2.9414895,2.95,1547,0
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,Kitchen,2119.95,951,64,51,2.4962687,2.55,1548,0
22676,FRENCH BLUE METAL DOOR SIGN 1,Signs,2118.64,1692,221,105,1.2657965,2.46,1549,0
21866,UNION JACK FLAG LUGGAGE TAG,Cards/Gift,2114.65,1696,294,190,1.2666878,2.46,1550,0
22716,CARD CIRCUS PARADE,Cards/Gift,2111.79,5128,341,244,0.42197144,0.83,1551,0
23128,FELTCRAFT BOY JEAN-PAUL KIT,Home Decor,2109.88,436,129,112,4.970227,10.79,1552,0
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,Stationery,2106.2998,1003,118,84,2.1,2.1,1553,0
23501,KEY RING BASEBALL BOOT UNION JACK,Home Decor,2105.8,1772,85,77,1.2382022,1.25,1554,0
23233,WRAP POPPIES  DESIGN,Cards/Gift,2105.5,5175,158,130,0.41861632,0.42,1555,0
22024,RAINY LADIES BIRTHDAY CARD,Cards/Gift,2104.81,5239,292,170,0.4206689,0.83,1556,0
85054,FRENCH ENAMEL POT W LID,Home Decor,2101.61,849,159,107,2.8610713,5.79,1557,0
21804,WHITE CHRISTMAS GARLAND STARS TREES,Christmas,2100.45,563,106,92,3.7410002,3.75,1558,0
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,Stationery,2098.65,1349,108,90,1.6353658,1.65,1559,0
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,Bags,2097.07,2479,126,95,0.8452632,0.85,1560,0
47570,ENGLISH ROSE TABLE CLOTH,Home Decor,2096.5498,207,66,47,10.617761,10.65,1561,0
23020,GLASS  SONGBIRD STORAGE JAR,Kitchen,2092.0,176,72,67,12.331249,12.5,1562,0
23046,PAPER LANTERN 9 POINT DELUXE STAR,Lighting,2091.55,347,34,31,6.6235294,6.65,1563,0
84469,ROSE DES PADDED FLOOR CUSHION,Stationery,2090.6802,653,39,35,4.370769,6.95,1564,0
21826,EIGHT PIECE DINOSAUR SET,Home Decor,2090.21,1705,188,136,1.247233,1.25,1565,0
21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,Home Decor,2083.75,553,89,72,4.70914,4.95,1566,0
23504,PLAYING CARDS JUBILEE UNION JACK,Cards/Gift,2082.48,1668,190,164,1.2489655,1.25,1567,0
23029,DRAWER KNOB CRACKLE GLAZE GREEN,Home Decor,2080.2,1284,138,97,1.6471015,1.65,1568,0
21421,PORCELAIN ROSE LARGE ,Home Decor,2079.2998,1782,88,60,1.2356989,1.25,1569,0
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,Home Decor,2078.76,697,87,80,4.6270328,9.96,1570,0
22471,TV DINNER TRAY AIR HOSTESS ,Home Decor,2076.73,565,122,91,4.634154,10.79,1571,0
22342,HOME GARLAND PAINTED ZINC ,Home Decor,2070.45,1633,115,109,1.3542373,1.65,1572,0
22931,BAKING MOULD HEART WHITE CHOCOLATE,Kitchen,2068.0598,881,110,95,2.5475423,4.96,1573,0
21215,IVORY PAPER CUP CAKE CASES ,Kitchen,2066.54,4136,182,127,0.5425907,0.55,1574,0
22223,CAKE PLATE LOVEBIRD PINK,Kitchen,2065.2,560,125,89,4.6304684,4.95,1575,0
21808,"CHRISTMAS GARLAND STARS,TREES",Christmas,2065.0,816,79,70,3.3970587,3.75,1576,0
21288,STRIPEY CHOCOLATE NESTING BOXES,Kitchen,2063.4001,860,130,105,2.7981203,2.95,1577,0
84670,JAPANESE CROCHETED ANIMAL,Home Decor,2056.3801,5119,168,114,0.41599998,0.42,1578,0
51014L,"FEATHER PEN,LIGHT PINK",Lighting,2055.36,3286,164,111,0.64928997,0.85,1579,0
22920,HERB MARKER BASIL,Home Decor,2053.65,3411,195,138,0.64905214,0.65,1580,0
16237,SLEEPING CAT ERASERS,Home Decor,2051.3398,10254,340,209,0.20777158,0.21,1581,0
22336,DOVE DECORATION PAINTED ZINC ,Home Decor,2048.29,4495,150,136,0.58,0.65,1582,0
22400,MAGNETS PACK OF 4 HOME SWEET HOME,Home Decor,2047.54,2463,224,159,0.81670886,2.46,1583,0
21408,SPOTTY PINK DUCK DOORSTOP,Home Decor,2042.49,587,139,114,4.1310487,8.29,1584,0
84691,PACK 20 DOLLY PEGS,Home Decor,2042.3501,2623,179,124,0.84081525,0.85,1585,0
21274,EMBOSSED HEART 3 DRAWER SHELF,Christmas,2038.35,161,89,61,12.730434,12.75,1586,0
21617,4 LILY  BOTANICAL DINNER CANDLES,Lighting,2037.5,798,142,102,2.9486754,3.75,1587,0
22363,GLASS JAR MARMALADE ,Kitchen,2037.24,736,128,99,2.950303,5.79,1588,0
84509B,SET OF 4 FAIRY CAKE PLACEMATS,Kitchen,2036.1,566,139,101,3.7222223,3.75,1589,0
21398,RED POLKADOT COFFEE  MUG,Kitchen,2035.0499,2236,97,82,1.3670707,2.1,1590,0
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,Lighting,2034.8401,1308,70,56,1.6460564,1.69,1591,0
22714,CARD BIRTHDAY COWBOY,Cards/Gift,2032.05,5133,253,187,0.41851562,0.83,1592,0
84990,60 GOLD AND SILVER FAIRY CAKE CASES,Kitchen,2021.63,4229,161,112,0.54005814,0.55,1593,0
23031,DRAWER KNOB CRACKLE GLAZE PINK,Home Decor,2017.5,1246,138,93,1.6471428,1.65,1594,0
84676,BATH DUCK WATERING CAN,Home Decor,2016.52,832,98,76,2.8837757,2.95,1595,0
23152,IVORY SWEETHEART WIRE LETTER RACK ,Home Decor,2013.51,545,149,108,3.7428946,3.75,1596,0
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,Home Decor,2011.8,708,120,98,2.9148002,2.95,1597,0
22514,CHILDS GARDEN SPADE BLUE,Stationery,2003.88,1034,193,151,2.084697,2.1,1598,0
40018F,CHERRY DESIGN PAPERLANTERNS,Lighting,2002.3901,1065,97,69,1.9394951,1.95,1599,0
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,Bags,2001.95,281,42,31,7.708139,7.95,1600,0
23326,HANGING MINI COLOURED BOTTLES,Signs,2000.22,3370,55,52,0.6194643,0.63,1601,0
23028,DRAWER KNOB CRACKLE GLAZE BLUE,Home Decor,2000.19,1247,114,88,1.6589656,3.29,1602,0
85114A,BLACK ENCHANTED FOREST PLACEMAT,Home Decor,1997.25,1305,83,46,1.6288235,1.65,1603,0
21905,MORE BUTTER METAL SIGN ,Signs,1996.75,1529,195,132,1.6282915,2.1,1604,0
22023,EMPIRE BIRTHDAY CARD,Cards/Gift,1994.91,4944,311,177,0.41192546,0.83,1605,0
23302,KNEELING MAT HOUSEWORK  DESIGN,Signs,1993.91,1481,187,140,1.58,1.65,1606,0
21077,SET/20 WOODLAND PAPER NAPKINS ,Stationery,1993.0801,2748,167,111,0.830578,0.85,1607,0
23490,T-LIGHT HOLDER HANGING LOVE BIRD,Lighting,1988.13,539,95,83,3.7404165,3.75,1608,0
21504,SKULLS GREETING CARD,Kitchen,1988.04,4946,284,158,0.40931505,0.42,1609,0
23424,GINGHAM RECIPE BOOK BOX,Stationery,1986.75,413,103,87,4.926923,4.95,1610,0
23403,LETTER HOLDER HOME SWEET HOME,Home Decor,1984.06,596,110,80,3.707143,3.75,1611,0
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,Christmas,1981.6301,1435,78,68,1.5168355,2.92,1612,0
22286,"DECORATION , WOBBLY RABBIT , METAL ",Signs,1981.62,1846,144,119,1.3462838,1.65,1613,0
21620,SET OF 4 ROSE BOTANICAL CANDLES,Lighting,1980.75,1017,179,139,2.3730366,3.75,1614,0
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,Stationery,1971.0402,1368,183,116,1.5413979,3.29,1615,0
23352,ROLL WRAP 50'S RED CHRISTMAS ,Christmas,1964.76,1596,162,151,1.2474545,1.25,1616,0
